,AnnotatorId,ImgId,caption,Impact,image_description,image_impression,image_aesthetic_eval
3005,annotator088,359d307c-403e-5385-b3c8-056ff69ce733,"An Ohio man who said that Donald J. Trump was responsible for his decision to storm the Capitol on Jan. 6, 2021, and steal a bottle of bourbon and a coat rack was sentenced on Friday to three years in prison, the authorities said.",2.6666666666666665,"This image shows the sentencing of an Ohio man for storming the Capitol on January 6, 2021. He had previously claimed that Donald J. Trump was responsible for his decision to break into the Capitol and steal a bottle of bourbon and a coat rack. He was sentenced to three years in prison.",This image makes me feel appalled and disgusted by the criminal who breached the Capitol and stole government property. It also makes me realize the severity of the consequences for engaging in such criminal activity and the importance of holding people accountable for their actions.,motion
3006,annotator069,359d307c-403e-5385-b3c8-056ff69ce733,"An Ohio man who said that Donald J. Trump was responsible for his decision to storm the Capitol on Jan. 6, 2021, and steal a bottle of bourbon and a coat rack was sentenced on Friday to three years in prison, the authorities said.",2.6666666666666665,"A man from Ohio who claimed that Donald J. Trump was to blame for his choice to storm the Capitol on January 6, 2021, and take a bottle of bourbon and a coat rack was seen entering the court wearing a face mask and a black hoodie.","I believe that the former president's public comments and outbursts may have had an impact on the man from Ohio, but I don't think that's what led him to break into a bourbon bottle and a coat rack.","Although Donald J. Trump's motions may have served as the impetus for him to attack the Capitol, it is clear that he is solely responsible for his own actions. However, the opinions he expressed were his own."
3007,annotator013,359d307c-403e-5385-b3c8-056ff69ce733_cap0_0,An Ohio man said that Donald J,1.3333333333333333,"An Ohio politician stands at a podium reading “Save America”, addressing hundreds of Ohio republicans. He gestures toward former president Donald J. Trump, who looks at him appreciatively.","I feel fed up with the fearmongering republicans use to promote their own agendas. I wish the former president would accept defeat and stop posing as the poster child for white rage and fragility, fueling every other greedy politician’s agenda.","The alarmist language on the podium makes me roll my eyes, and the body language of the two men screams conspiracy, like they are playing with the emotions of the entire crowd to further their own selfish agendas. The blur of the crowd in the background adds to the impression that these people are faceless pawns to the politicians. "
3008,annotator057,359d307c-403e-5385-b3c8-056ff69ce733_cap0_0,An Ohio man said that Donald J,1.3333333333333333,"In the image, a man is seen standing in front of a Donald J. Trump campaign sign. ",The image makes me feel that the man is passionate about Trump's campaign and is showing his support for it. ,Focus
3009,annotator021,359d307c-403e-5385-b3c8-056ff69ce733_cap0_0,An Ohio man said that Donald J,1.3333333333333333,"The image shows Donald Trump campaigning in Youngstown, Ohio. There is a man at the podium with him who appears to be endorsing him. The banner says Save America.",The image makes me feel how desperate some people are to find a politician that is going bring about the change they want. The people at this rally really believe that Trump can singlehandedly turn America around.,"The expression on the man's face is very earnest as if he really believes the things he's saying. Trump standing there silently shows that he no longer needs to speak much for himself, he has already gained a cult following. The words ""Save America"" on the banner show how much faith they have in Trump. "
3010,annotator013,36686cd9-e9a9-53b0-a785-f7924d5614a8_cap0_2,"Gunman opens fire at gay nightclub in Colorado Springs, killing at least five people",2.0,"A seemingly normal and everyday shopping strip is blocked off by the ominous yellow police tape with which Americans are all too familiar. Tragically, this time it is because the Colorado Springs strip is home to Club Q, an LGBTQ+ nightclub where a gunman shot and killed at least 5 people.","My heart is broken for the people who were just existing in what was supposed to be a safe space for them, and are now either dead or traumatized. I am sick of seeing this yellow tape where it doesn’t belong, in peaceful community spaces.","The way the tape cuts across the foreground of the photo and interrupts what is otherwise a very normal and peaceful scene serves as a reminder that as long as we have no gun control in this country, gun violence could interrupt our lives at any time. The lighting is dark and gloomy, displaying sadness at the tragedy that has occurred."
3011,annotator021,36686cd9-e9a9-53b0-a785-f7924d5614a8_cap0_2,"Gunman opens fire at gay nightclub in Colorado Springs, killing at least five people",2.0,The image shows a line of police tape after a mass shooting in Colorado Springs. Behind the tape one can see homes and what appears to be a strip mall. There also appears to be police lights flashing in the distance.,"The image immediately alerts to a sense of danger. As soon as one sees this police tape and the police lights, one knows that something terrible has happened.",The police tape and the flashing lights are the brightest parts of the image. Everything else in the image is a neutral color and immediately fades in importance.
3012,annotator069,36686cd9-e9a9-53b0-a785-f7924d5614a8_cap0_2,"Gunman opens fire at gay nightclub in Colorado Springs, killing at least five people",2.0,"At least five people were killed when a gunman opened fire in a gay nightclub in Colorado Springs. Despite the street being deserted, police vehicles were visible at the site.","When the police rounded up the crime scene to conduct an investigation, I think the situation was under control despite the fact that five people were killed at the gay nightclub in Colorado Springs.","The presence of police cars and their sirens at the scene lends credibility to the situation, and the calmness of the surroundings provides a clear understanding of the type of crime that was done."
3013,annotator013,4d3810e5-941c-5099-8bab-072f075afd4c_cap0_2,One of the players at the ATP Tour Finals wore military fatigues on Friday night,1.3333333333333333,"Five Black athletes take a knee during the Pledge of Allegiance, while one white teammate stands amongst them, his hand on his heart. Despite going against the statement his team is making, the standing teammate stands with them, their arms around his legs in solidarity. All six of the teammates wear a tshirt urging the spectators to perform their civic duty in the polls.","I initially feel frustration with the white athlete for not taking a knee in solidarity with his Black teammates. Then, as I notice his teammates have their arms around him, I feel my heart warming at their acceptance of his boundary. It is clear each teammate has their own view of how change should be brought about, but they are all standing together in support of one another, and making the same statement with their tshirts.","The perspective of the camera allows the white athlete to be the center of attention, his skin tone and body language causing him to stand out in the center of the photo. This causes me to hyper-analyze his behavior, the statement he is making, and his individual relationship to his teammates."
3014,annotator057,4d3810e5-941c-5099-8bab-072f075afd4c_cap0_2,One of the players at the ATP Tour Finals wore military fatigues on Friday night,1.3333333333333333,"In the image, one of the players at the ATP Tour Finals is wearing a military-style uniform.",This image makes me feel a sense of strength and patriotism. The player wearing the uniform is showing his respect for the military and the sacrifices they make. ,Color
3015,annotator021,4d3810e5-941c-5099-8bab-072f075afd4c_cap0_2,One of the players at the ATP Tour Finals wore military fatigues on Friday night,1.3333333333333333,"The image shows some athletes, mostly kneeling in shirts that say Vote. The American flag can be seen behind them. One of the men is standing with his hand over his heart.","This image conveys the idea that one should vote no matter what your political stance is. Whether you are liberal or conservative, you should support the issues that you hold dear.","The players who are kneeling, who are mostly black remind me of the national anthem kneeling protests. The white man who is standing and appears in proper pledge of allegiance/anthem stance reminds me of those who oppose the kneeling. However the flag is behind them and they are all wearing the Vote shirts because they all love America and support it by voting."
3016,annotator078,5559b059-3677-5752-b117-e2631827370a_cap0_2,Environmental protesters stopped traffic on the M25 freeway that circles London,2.6666666666666665,"A freeway that is blocked by environmental protesters. They are stopping the traffic on the M25 freeway that circles London and they are surrounded by the London police. The road looks empty and the protest is going on for a full day, causing all traffic to be directed on another freeway. ","I feel like environment and global warming issues should be one of the main concerns nowadays. I think that if there is enough awareness amongst the managers of big industries, there will be no need to protest this way. The protesters are doing their protest on the freeway because nobody listens to them, the CEOs that are making decisions and that can influence a better environment, they're not interested about the nature or clean air, they're just interested in how much profit they can amass at the end of every fiscal year. ",The focus is on the half empty freeway which is closed because of a protest. The lighting is natural from the sunlight. The body language is assuming boredom and impatience when the protest will be over. 
3017,annotator021,5559b059-3677-5752-b117-e2631827370a_cap0_2,Environmental protesters stopped traffic on the M25 freeway that circles London,2.6666666666666665,The image shows a stretch of the M25 freeway in London. There are police vehicles parked on the road with officers standing around. The road is empty of all traffic and their is a protestor standing up on the scaffolding.,"It is surprising to see what must normally be a very busy highway, completely closed to traffic. We don't usually think about what goes on behind the scenes to make our roadways safe. The roads are almost always available for travel when we need them.",The emptiness of the roadway and the surrounding vegetation almost makes this seem like a road in a rural area. Only the signs and captions give away what an integral road this actually is.
3018,annotator069,5559b059-3677-5752-b117-e2631827370a_cap0_2,Environmental protesters stopped traffic on the M25 freeway that circles London,2.6666666666666665,"One journalist, Charlotte Lynch, was on a bridge above the M25 freeway in London when environmental protesters stopped traffic on it. Lynch was covering the most recent of the group's disruptive protests for her radio station, LBC.","The right to peacefully protest is something I believe environmental activists have under the law. However, I also believe they should allow the government some time to address their needs.","The camera's angle conveys the action that is occurring on the highway, and the environmental protestors' body language is clearly intended to communicate with the government."
3019,annotator078,5b77fe5f-1ba0-503c-90a4-3ea46bbb5868_cap0_0,Former President Donald J,2.333333333333333,"The former President Donald Trump is standing beside the flag of the USA, he is smiling. He is wearing a formal suit with a pin the flag of the USA. His smile looks fixed, he looks like he took a lot of photos that day and he is tired of taking more photos. ","I think he has ambitions to run for President again next year. He is trying to keep his reputation clean in order to get candidacy again, but somehow with the latest events he doesn't succeed in maintaining clean reputation. I think he is very individualistic, when he speak about bilateral relations, he always uses ""I"" or ""myself"" he doesn't use The United States of America in bilateral relations, he uses his own individual personality. ",The focus is on the former President Donald Trump. The background is a little bit blurred. The body language is assertive and self-confident. 
3020,annotator088,5b77fe5f-1ba0-503c-90a4-3ea46bbb5868_cap0_0,Former President Donald J,2.333333333333333,This image shows former President Donald J. Trump delivering a speech at the White House.,This image makes me feel a sense of nostalgia for the time when Donald Trump was president. It also makes me think of the controversial moments of his presidency and how his decisions impacted the United States.,body Language
3021,annotator018,5b77fe5f-1ba0-503c-90a4-3ea46bbb5868_cap0_0,Former President Donald J,2.333333333333333,"President Trump smiles in his official portrait taken at the start of his term. He smiles with enthusiasm and hope, proud that he achieved his dream of being elected.","I miss him tremendously. I miss having a person in office who knows how to run a business, what works and what doesn't and knows what it's like to be held responsible for his actions. I'm nostalgic and sad for a more hopeful time.","His expression is happy and open, before the constant unrelenting attacks deadened his eyes. The background shows that this portrait was official, with the flag behind him."
3022,annotator078,5dd1ef2f-ac72-57b7-a50a-74fb9e463de2,"Dr. Mitchell Rosenthal, the founder of Phoenix House, which branded itself the largest private, nonprofit therapeutic drug-treatment program in the United States, died on Nov. 14 in Manhattan. He was 87.",2.333333333333333,"Dr. Mitchell Rosenthal is having a conversation with two of his colleagues, a woman dressed in elegant outfit with a scarf, and a man in a formal suit. Dr. Mitchell is the founder of Phoenix House, he died at 87 years. He was a famous psychologist and he founded the largest private and nonprofit therapeutic drug-treatment program in the United States.","I think they are discussing on a topic about drug treatment. I think they are the pioneers of implementing a program that will treat and heal drug addiction. They are sitting at a panel discussion and behind them there is a writing Phoenix Academy, maybe they are giving a lecture to medical students. ","The colors are black and white. The body language is assertive, the motion points out hands moving. The position of the camera is far away from the persons. "
3023,annotator062,5dd1ef2f-ac72-57b7-a50a-74fb9e463de2,"Dr. Mitchell Rosenthal, the founder of Phoenix House, which branded itself the largest private, nonprofit therapeutic drug-treatment program in the United States, died on Nov. 14 in Manhattan. He was 87.",2.333333333333333,"An 80's black and white image, highlighting the Phoenix Academy. Dr.Mitchell Rosenthal on the right and Mrs. Nancy Reagan in the center has been in a program to promote ""Say no to drugs""","It is very much appreciated that these two people put forward much effort to save people from drugs in 1980's. From the image, it is evident that they conducted many programs to create awareness about drrugs.",The expression in Dr. Rosenthal and Mrs. Reagan shows their determination. Name is captured at the center to remind the event.
3024,annotator021,5dd1ef2f-ac72-57b7-a50a-74fb9e463de2,"Dr. Mitchell Rosenthal, the founder of Phoenix House, which branded itself the largest private, nonprofit therapeutic drug-treatment program in the United States, died on Nov. 14 in Manhattan. He was 87.",2.333333333333333,The image shows Nancy Reagan sitting on a chair talking to two men. One of the men is Dr. Mitchell Rosenthal founder of the drug treatment program Phoenix House.,I can tell that the Phoenix House and Dr. Rosenthal must be a big deal if he had an audience with Nancy Reagan. I would expect this program to have lots of resources to help those with a drug addiction.,The expression on the men's faces look serious and show that they are taking the topic seriously. Nancy has a pleasant and friendly expression which brings some approachability to the topic.
3025,annotator037,653f2510-cb89-58f0-8185-d41a7714bdb7_cap0_0,Tracy McCarter is charged with murder in 2020 after her estranged husband died of a,2.0,"A black woman, 40-50 years old, looks directly into the camera, with a very confident look, an even slightly superior attitude. She was accused of murder, and she doesn't seem to regret it. The background is a dull, sad one, surrounded by a lot of vegetation, somehow creating a mysterious atmosphere.","First of all, it makes me think if the accusations brought against her are real or not. The look she has along with her raised eyebrow convey to me a feeling of contempt, she doesn't seem to regret anything or to be afraid. It is possible that she is innocent or that she did it as a revenge.","The very dark colors and the lack of contrast create a mysterious, even dramatic atmosphere. The woman's facial expression is extremely important, contributing to this area of mystery about the crime that took place. The camera's position is slightly lower than the woman's level, giving her the impression of superiority."
3026,annotator021,653f2510-cb89-58f0-8185-d41a7714bdb7_cap0_0,Tracy McCarter is charged with murder in 2020 after her estranged husband died of a,2.0,The image shows an African American woman staring at the camera with a serious expression. She is standing in front of a structure that has leaves and vines all over it.,The image symbolizes an embracing of the natural. The woman is wearing her natural curls and is surrounded by natural greenery. She seems to have rejected the artificial.,"The natural, somber look on the woman's face shows that she is not interested in being fake and smiling for the camera. Her demeanor is natural, just like her appearance and her surroundings."
3027,annotator081,653f2510-cb89-58f0-8185-d41a7714bdb7_cap0_0,Tracy McCarter is charged with murder in 2020 after her estranged husband died of a,2.0,Tracy McCarter standing amongst the vines in a green space with a look of contempt on her face. A trellis is in the background with vines growing all around. ,"I can only imagine the guilt and shame someone in her position would feel, whether or not she is innocent or guilty of the crimes she is charged with, she appears in contempt. The contempt evokes a fear response within my body. I see darkness behind her eyes, I feel no remorse, only that she appears annoyed to be in the public eye.","Expression, Body Language"
3028,annotator015,6c871108-399c-5267-9cb3-d1b42728731e_cap2_1,"Dagny Corcoran, a revered California art-book seller whose shop and jam-packed dinner parties became way stations for a generation of artists, bibliophiles and Hollywood literati,",2.333333333333333,"A vintage, black and white image of two artists/literature enthusiasts, a man and a woman, on a dinner table. The party is hosted by Dagny Corcoran, a Californian art book seller whose shops and parties have been a site of wide attraction by artists, bibliophiles and hollywood literati.",The vintage look of the photo makes it very nostalgic to look at. It makes me happy to think they are all enjoying themselves and having fun. Both of them have identical smile which makes me believe that they must be siblings. ,The smiles and body language of the two people makes this photo very wholesome. The color scheme with the 80s style gives this photo a very unique identity. 
3029,annotator021,6c871108-399c-5267-9cb3-d1b42728731e_cap2_1,"Dagny Corcoran, a revered California art-book seller whose shop and jam-packed dinner parties became way stations for a generation of artists, bibliophiles and Hollywood literati,",2.333333333333333,The image shows a well dressed man and woman seated at a banquet of some sort. There are wine glasses filled with a beverage on the table. The image is in black and white.,"This image makes me think of vintage Hollywood glamour. The celebrities in those days were charismatic without being over the top. They were classy, not trashy.","The vintage glasses and hairstyle of the woman, help sell the older vibe. Also the lack of color in the image causes the mind to go backward to more nostalgic eras."
3030,annotator069,6c871108-399c-5267-9cb3-d1b42728731e_cap2_1,"Dagny Corcoran, a revered California art-book seller whose shop and jam-packed dinner parties became way stations for a generation of artists, bibliophiles and Hollywood literati,",2.333333333333333,"Dagny Corcoran pictured in glasses with a man smiling to a selfie camera at a dinner party, a revered California art-book seller whose store and jam-packed dinner parties became way stations for a generation of artists, bibliophiles and Hollywood literary works.","Her passing was a great loss to the film industry, and I think that many fictional and comical movies made today were influenced by her amazing books. I feel connected to her mind-blowing books and storylines.",The glowing environment conjures up an image of a famous person who has dedicated her life to publishing imaginative art books; the look on her face cheers up the crowded dinner party.
3031,annotator013,749d190b-26b2-5d24-a3a4-36b865a10943,"Has Jefferson Mays ever met a role  or a root vegetable  that he hesitated to take on? In the noisy, excitable one-man version of A Christmas Carol on Broadway, in a production that opened Monday at the Nederlander Theater, Mays stars as Ebenezer Scrooge, spirits of Christmas, assorted Cratchits, street folk, partygoers. He even plays a boiling potato, straining against a pot lid. At the festive board, Mays is side dish, main course, everything.",2.6666666666666665,"From the nicest box seat in the house, the Nederlander Theater is captured with a blank stage, curtains up. The ornately decorated house sits empty, and a ghost light glows ahead of a row of traffic cones, blocking technicians from falling into the open orchestra pit.","All of the aspects of the beautiful Nederlander Theater are encompassed in this image, making it seem a very attractive place to go see a show. The traffic cones and ghost light show that the stage isn’t being used at this time, which makes the Theater even more impressive, still stunning on its off days.","The position of the camera from the box allows the stage, the house and the ceiling to all fit into one photo, really showing off the beauty of the Nederlander. The twinkle effect the ghost light makes draws the eye to the stage."
3032,annotator062,749d190b-26b2-5d24-a3a4-36b865a10943,"Has Jefferson Mays ever met a role  or a root vegetable  that he hesitated to take on? In the noisy, excitable one-man version of A Christmas Carol on Broadway, in a production that opened Monday at the Nederlander Theater, Mays stars as Ebenezer Scrooge, spirits of Christmas, assorted Cratchits, street folk, partygoers. He even plays a boiling potato, straining against a pot lid. At the festive board, Mays is side dish, main course, everything.",2.6666666666666665,"The inner view of Nederlander Theater in Manhattan. The theater has red  curtains, red seating and golden artworks which gives a royal look.",The view is just magnificent. The artworks are huge and will make anyone feel mesmerized.,The lighting enhances the artworks. The color theme makes the whole place look royal.
3033,annotator069,749d190b-26b2-5d24-a3a4-36b865a10943,"Has Jefferson Mays ever met a role  or a root vegetable  that he hesitated to take on? In the noisy, excitable one-man version of A Christmas Carol on Broadway, in a production that opened Monday at the Nederlander Theater, Mays stars as Ebenezer Scrooge, spirits of Christmas, assorted Cratchits, street folk, partygoers. He even plays a boiling potato, straining against a pot lid. At the festive board, Mays is side dish, main course, everything.",2.6666666666666665,"Mays plays Ebenezer Scrooge in a one-man version of A Christmas Carol on Broadway in a production that debuted Monday at the Nederlander Theater. He is sitting on the stage in a dark background during a play with spirits of Christmas, various Cratchits, street people, and partygoers around him.","I believe Jefferson Mays is an expert when it comes to performing in Broadway plays and one-man shows; he could take on any character that was assigned to him, such as those in plays like Spirits of Christmas or as various Cratchits, partygoers, or street people.","His elegant control of the role given to him epitomized his focus on his character in the play, and the background lighting that was considered dark set the stage for a play that audiences would remember."
3034,annotator078,777f2d78-8382-5c70-8711-c878215bf4f2_cap2_1,Brooklyn,2.333333333333333,"A runner is running on a street in Brooklyn. She is running beside houses with Victorian architecture. It looks like it's autumn and the weather is moderately cold, that's why the runner is wearing long sleeved hoodie and running shorts. ","I like the houses in Brooklyn so much, I think I've started liking this architecture ever since I watched Sex and The City and Carrie lived in this type of house in Brooklyn. I think Brooklyn has perfect spots for running, no need to go on treadmill in the gym. I like the nature and the trees, I think autumn is the best season in Brooklyn because of the different colors of the leaves. ","The focus is on the runner, she is wearing a yellow hoodie and this is contrasting to the rest of the colors in the image. The motion is fast paced, she is running. The position of the camera is far away from the runner. "
3035,annotator088,777f2d78-8382-5c70-8711-c878215bf4f2_cap2_1,Brooklyn,2.333333333333333,"In this image, a group of people are seen walking through a park in Brooklyn, New York. The people are dressed for the warm weather, and the trees in the background are in full bloom, indicating the start of spring.","This image makes me feel a sense of nostalgia and a deep appreciation for the beauty of the city. It reminds me of the vibrancy and energy of Brooklyn, and all the special moments I have experienced there.",background
3036,annotator091,777f2d78-8382-5c70-8711-c878215bf4f2_cap2_1,Brooklyn,2.333333333333333,"In front of the building, the boy is jogging beneath the trees while wearing a yellow suit. Several leaves from the tree fell to the ground, possibly during the spring season.", It makes me feel good about the world around me and about how peaceful nature is. I strongly believe he is happy inside the nature's beauty,The color in the image is so pleasant and also vibrant A photo taken behind the boy towards the complete road looks so pleasant and bright 
3037,annotator064,7e75cc6a-3594-5c8f-882f-5b76e2d922f6_cap2_0,YAHIDNE,2.333333333333333,A Ukrainian Village sitting in the basement of a building in captivity and waiting for some help from international leaders to stop the Russian war. Bags containing some basic necessities of life appears to be hanged on the walls. ,"It makes me feel sad and reminds me the terror of war.There are young people, children and the elderly with some hope on their faces that they will soon return to their homes. Their facial expressions are sad one and made me imagine how hard it would be to see my city being damaged.","The dark lighting and sharp contrast of the photo exudes a feeling of sadness. It makes me feel sad for all those who are in the photo. The expressions on their faces are clearly a sad one, leading me to believe that they all are depressed and sad for all the destructions Russian attackers have done. "
3038,annotator021,7e75cc6a-3594-5c8f-882f-5b76e2d922f6_cap2_0,YAHIDNE,2.333333333333333,The image shows a large group of what appear to be refugees crowded together in a room. There are people of all ages and many belongings are hanging on the wall around them.,"This image makes me sad to think about the plight of refugees. Their privacy and sense of belonging are taken from them, and yet they are probably just grateful to be alive.","The way everyone is jumbled together forces you to think of them collectively, rather than as individuals. There is a sense of shared misery and also shared survival that the crowdedness brings."
3039,annotator024,7e75cc6a-3594-5c8f-882f-5b76e2d922f6_cap2_0,YAHIDNE,2.333333333333333,"Ukrainian refugees are packed into one basement/cement room with a boarded up window/opening in the wall while surviving the war. What looks like a child/teenager is laying down as well as an older man, but all other able-bodied adults are cramped sitting on the floor. The small size of the various bags hung along the walls further demonstrate how little time they had to grab whatever they could and leave their homes. A small clock hangs in between some of the bags, but the time is difficult to read.","It reminds me that the war is still ongoing. The news has died down significantly, but there's still a lot of people in need of help. Maybe the location isn't in the Ukraine specifically and it's a location in another country they escaped to. However, it feels like no news has been recently shed on the situation ... which is better than bad news, but these people still need help. Don't forget them.","The light coming from one lightbulb source makes the boarded up window very prominent and supports this is a likely a small basement or cellar in the war zone. The body language of the people, while hunched over and cramped, is otherwise fairly relaxed and people are engaging in conversations–they've been here for a while and have gotten used to the space. However, the young, old or sick still get priority in terms of space."
3040,annotator078,86232084-995b-537f-b93a-2db7f0fadaea_cap0_0,Prosecutors say Oath Keepers tried to stop Joseph R,2.6666666666666665,"Life time member of the Oath Keepers is giving a speech. He looks passionate about the things he's talking about. Apparently, prosecutors say that Oath Keepers tried to stop Joseph R and the speech of this member is referring to this issue. ","The member of the Oath Keepers is having a bandage over his eye, he looks like he had a rough life, he looks like he is looking for justice. I think that he is perseverant and he will not give up on what he's looking for. He looks experienced in giving speeches and he is using his body language to impose his point of view. ","The focus is on the face of the person, the lighting is good and it's showing details like the lettering on his cap. The body language is confident and elaborate, the person is talking loudly, giving a speech. The background is blurry in order to focus on the person talking. "
3041,annotator021,86232084-995b-537f-b93a-2db7f0fadaea_cap0_0,Prosecutors say Oath Keepers tried to stop Joseph R,2.6666666666666665,The image shows a man wearing an Oath Keepers cap speaking into a microphone. He is gesturing as he talks. He is wearing an eye patch over one eye.,"The man in the image seems like a caricature to me. It is hard to believe that he is not a scripted character from a movie, but a real life individual.",The eye patch over his eye makes him seem like a villain from a movie rather than a regular individual who is interested in politics. His hat with the name of his organization on it seems like it was specifically designed to elicit a certain response.
3042,annotator081,86232084-995b-537f-b93a-2db7f0fadaea_cap0_0,Prosecutors say Oath Keepers tried to stop Joseph R,2.6666666666666665,An Oath Keepers speaks out for what he believes in strongly in the face of opposition. This man appears to be preaching to an audience about an injustice he is very passionate about and he is willing to stand up for what he believes in no matter the consequences.,I can relate to this mans expression of caring about injustice and wanting to make real change in society. I admired his bravery to stand up and speak out when I'm sure the odds are stacked against him given his disability or appearances of a disability. ,"Expression, Body Language"
3043,annotator078,86232084-995b-537f-b93a-2db7f0fadaea,"Prosecutors at the sedition trial of five members of the Oath Keepers militia made their final remarks to the jury on Friday, saying that the far-right organization, under the direction of its leader, Stewart Rhodes, strove after the 2020 election to stop Joseph R. Biden Jr. from entering the White House in a sweeping plot that culminated in the violent assault on the Capitol.",2.6666666666666665,"There is a policeman in his police uniform and the writing on his uniform is in German language. Behind him there is a group of protesters with face masks and written slogan in German. The group is small, it looks like the protest is about to start and people are gathering spontaneously.   ","The young people in the protest are strong believers in their values and principles. They want their message to be heard by the officials in their country. The look like they've been silent for a long time, but not anymore, and this protest is just a beginning of their process of being heard. ","The expression is not clear cause the faces are covered, but the atmosphere is dynamic. The foreground is showing the policeman doing his job, he is looking unaffected by the protest. The lighting is focused on the protesters, it's a natural daylight. "
3044,annotator021,86232084-995b-537f-b93a-2db7f0fadaea,"Prosecutors at the sedition trial of five members of the Oath Keepers militia made their final remarks to the jury on Friday, saying that the far-right organization, under the direction of its leader, Stewart Rhodes, strove after the 2020 election to stop Joseph R. Biden Jr. from entering the White House in a sweeping plot that culminated in the violent assault on the Capitol.",2.6666666666666665,The image shows a member of a foreign police force facing a group of protestors. One of the protesters is holding a sign with red writing. They all appear to be looking at something to the right.,"This image reminds me of how often the police and the masses are at odds with one another. Whenever a group has strong political views that they want to get heard, it often puts them in conflict with the police officers dispatched to keep the peace.","Showing just the back of the officer with his face covered in a mask, makes him seem more threatening. He also seems more impersonal. The protestors seem more relatable because you can see their faces and they have a sign to express their beliefs."
3045,annotator018,86232084-995b-537f-b93a-2db7f0fadaea,"Prosecutors at the sedition trial of five members of the Oath Keepers militia made their final remarks to the jury on Friday, saying that the far-right organization, under the direction of its leader, Stewart Rhodes, strove after the 2020 election to stop Joseph R. Biden Jr. from entering the White House in a sweeping plot that culminated in the violent assault on the Capitol.",2.6666666666666665,Supporters of the Oath Keepers gather outside the courthouse. They brave the cold in support of the defendants and the beliefs that brought them to Washington and the Capitol on January 6th.,"It's hard to put into words the anger I feel at everything surrounding the reporting of January 6 2021. Not the event, the aftermath of the events that led to it(although those make me absolutely furious), but the distorted lies reported by the media. I'm disgusted by today's media manipulation.","The composition shows the large crowd present. The colors highlight the yellow of the Gadsden flag, signifying that these are tea-party, and therefore Trump, supporters."
3046,annotator013,89990152-385f-53e4-8f92-547412c14b27_cap2_2,Ecuador,2.6666666666666665,"A view from a hilltop captures a lovely and quaint church, looking down over a colorful city in Ecuador. In the background, I can barely make out some blurry mountains in the background.","The image makes me think Ecuador is a lively, colorful and clean place to visit. It peaks my interest and makes me curious about visiting Ecuador for its cultural and historical sites (such as the church), as well as it’s colorful towns and beautiful landscape.","The position of the camera creates a perspective with three layers: the church, the town, and then the mountains. This makes a statement about what is considered important to Ecuador’s culture. It also implies that Ecuador has a lot to offer."
3047,annotator021,89990152-385f-53e4-8f92-547412c14b27_cap2_2,Ecuador,2.6666666666666665,The image shows a traditional looking building in Ecuador. The building is white with an orange tiled roof and has religious themed stained glass windows. This building sits alone higher up than the rest of the buildings in the image.,"The way this building is set apart from the other crowded buildings and its grounds are maintained, makes me believe that this image is very dear to their heart. I would suspect that the majority of the people in this area belong to this particular church.","There are no other visible buildings in the image which seem as important as this one. While the buildings in the background are jumbled up haphazardly, it seems great care has been taken to give this building space and good maintenance."
3048,annotator001,89990152-385f-53e4-8f92-547412c14b27_cap2_2,Ecuador,2.6666666666666665,"A small church sits above a town in Ecuador. The church is situated on a stone plaza, and looks well maintained.","It looks like a small sanctuary someone can escape to amid the bustling city below. It is a place for quiet reflection and prayer, and provides a brief respite from daily life. ","The angle taken from above helps to highlight the contrast between the open, quiet space of the church versus the densely populated town below. The contrast in color between the neutral tone of the church plaza compared to the brightly lit houses around it also contribute to the sense of solitude and peacefulness. "
3049,annotator078,b9aadd39-e2aa-5b2a-b065-e91b5e0938ef_cap1_2,KYIV  Ukrainian efforts to stabilize some of the countrys battered electricity supply and make a dent in the seemingly endless task of demining swaths of the country,2.0,"The Ukrainian capital Kyiv with its efforts to heal its industry from the damage done in the last year. The buildings look semi-destroyed, the electricity is almost non-existent. The whole city looks like it's recovering from the war trauma, and the work that is done is a sign of never giving up no matter what happens to the country and Kyiv. ","Although the atmosphere looks depressive, the tireless work that is done is indicator that the Ukrainian people is not giving up on their future. They try to rebuild the capital and their country for the better tomorrow for the children of Ukraine. There is a resilience in the whole composition, like a Phoenix coming from the ashes, so does Kyiv is rising to a new life and a better future. ","There are damaged buildings in the foreground, the construction site is in full motion. The background contains dark clouds like a leftover from a battle. The focus is on the construction machines, symbolizing the undefeated spirit of the Ukrainian people. "
3050,annotator021,b9aadd39-e2aa-5b2a-b065-e91b5e0938ef_cap1_2,KYIV  Ukrainian efforts to stabilize some of the countrys battered electricity supply and make a dent in the seemingly endless task of demining swaths of the country,2.0,The image shows the Ukrainian city of Kiev after it has been battered by war.  There is smoke billowing across the sky and there are cranes at work trying to restore infrastructure.,"It is amazing how much destruction people are able to live with.  Looking at this image, I would want to abandon the area and seek refuge overseas. However, they are still trying to salvage what they can.","The mostly somber greys, and browns of the image reinforce the depressing nature of the situation. However there is a glimmer of brightness at the very top which represents the hope they feel as they try to restore everything."
